Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Sutiã Amamentação",4963944,"MDN6012.CH.52","",0.08,"","","",False,5,5,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","245",48,4963943,,"",15/07/2015,,0,,"","<!--0000158588-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4963945,"MDN6012.CH.50","",0.08,"","","",False,2,1,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","245",50,4963943,,"",15/07/2015,,0,,"","<!--0000158587-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4963946,"MDN6012.CH.48","",0.08,"","","",False,3,2,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","245",52,4963943,,"",15/07/2015,,0,,"","<!--0000158586-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4963947,"MDN6012.CH.46","",0.08,"","","",False,2,2,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","245",54,4963943,,"",15/07/2015,,0,,"","<!--0000158585-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4963948,"MDN6012.CH.44","",0.08,"","","",False,1,2,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","245",56,4963943,,"",15/07/2015,,0,,"","<!--0000158584-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4963949,"MDN6012.CH.42","",0.08,"","","",False,1,1,True,0,25.68,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","245",58,4963943,,"",15/07/2015,,0,,"","<!--0000158583-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961466,"MDNSU21.RS.52","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","57662",48,4961465,,"",15/07/2015,,0,,"","<!--0000158468-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961467,"MDNSU21.RS.50","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","57662",50,4961465,,"",15/07/2015,,0,,"","<!--0000158467-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961468,"MDNSU21.RS.48","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","57662",52,4961465,,"",15/07/2015,,0,,"","<!--0000158466-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961469,"MDNSU21.RS.46","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","57662",54,4961465,,"",15/07/2015,,0,,"","<!--0000158465-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961470,"MDNSU21.RS.44","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","57662",56,4961465,,"",15/07/2015,,0,,"","<!--0000158464-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961471,"MDNSU21.RS.42","",0.05,"","","",False,0,7777,False,0,8,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","57662",58,4961465,,"",15/07/2015,,0,,"","<!--0000158463-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961677,"MDNSU52.PL.52","",0.1,"","","",False,0,7777,False,0,8,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"ESTMDNSU52.jpg","","","86746","33091","27303","","200","","57659",48,4961670,,"",15/07/2015,,0,,"","<!--0000158474-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961678,"MDNSU52.PL.50","",0.1,"","","",False,0,7777,False,0,8,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"ESTMDNSU52.jpg","","","86745","33091","27303","","200","","57659",50,4961670,,"",15/07/2015,,0,,"","<!--0000158473-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961679,"MDNSU52.PL.48","",0.1,"","","",False,0,7777,False,0,8,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"ESTMDNSU52.jpg","","","86744","33091","27303","","200","","57659",52,4961670,,"",15/07/2015,,0,,"","<!--0000158472-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961680,"MDNSU52.PL.46","",0.1,"","","",False,0,7777,False,0,8,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"ESTMDNSU52.jpg","","","86743","","27303","","200","","57659",54,4961670,,"",15/07/2015,,0,,"","<!--0000158471-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",4961681,"MDNSU52.PL.44","",0.1,"","","",False,0,7777,False,0,8,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"ESTMDNSU52.jpg","","","86742","","27303","","200","","57659",56,4961670,,"",15/07/2015,,0,,"","<!--0000158470-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",5088926,"MDN337.CH.EG","",0.05,"","","",False,3,2,True,0,16.56,33.2,26.8,29.8,25.5,01/01/2000,01/01/2049,False,False,"","","","86720","33091","27303","","200","","58146",150,5088924,,"",13/11/2015,,0,,"","<!--0000158535-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",5088927,"MDN337.CH.G","",0.05,"","","",False,4,4,True,0,16.56,33.2,26.8,29.8,25.5,01/01/2000,01/01/2049,False,False,"","","","86718","","27303","","200","","58146",170,5088924,,"",13/11/2015,,0,,"","<!--0000158534-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",5088928,"MDN337.CH.M","",0.05,"","","",False,7,8,True,0,16.56,33.2,26.8,29.8,25.5,01/01/2000,01/01/2049,False,False,"","","","86717","","27303","","200","","58146",180,5088924,,"",13/11/2015,,0,,"","<!--0000158533-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",5088929,"MDN337.CH.P","",0.05,"","","",False,2,4,True,0,16.56,33.2,26.8,29.8,25.5,01/01/2000,01/01/2049,False,False,"","","","86716","","27303","","200","","58146",190,5088924,,"",13/11/2015,,0,,"","<!--0000158532-->",0,0,"",True,False,0,0,0,"","","","","","","4857,4859"
"A","Sutiã Amamentação",5623531,"MDN339L.11.50","",0.1,"","","",False,1,7777,True,0,29.99,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","66899",50,5623530,,"",17/04/2017,,0,,"","",0,0,"7892219119801",True,False,0,0,0,"","","","","","",""
"A","Sutiã Amamentação",5623532,"MDN339L.11.48","",0.1,"","","",False,1,7777,True,0,29.99,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","66899",52,5623530,,"",17/04/2017,,0,,"","",0,0,"7892219119795",True,False,0,0,0,"","","","","","",""
"A","Sutiã Amamentação",5623533,"MDN339L.11.46","",0.1,"","","",False,1,7777,True,0,29.99,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","66899",54,5623530,,"",17/04/2017,,0,,"","",0,0,"7892219119788",True,False,0,0,0,"","","","","","",""
"A","Sutiã Amamentação",5623534,"MDN339L.11.44","",0.1,"","","",False,0,7777,False,0,29.99,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","66899",56,5623530,,"",17/04/2017,,0,,"","",0,0,"7892219119771",True,False,0,0,0,"","","","","","",""
"A","Sutiã Amamentação",5623535,"MDN339L.11.42","",0.1,"","","",False,0,7777,False,0,29.99,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","66899",58,5623530,,"",17/04/2017,,0,,"","",0,0,"7892219119764",True,False,0,0,0,"","","","","","",""
"A","Sutiã Amamentação",5088924,"MDN337","Sutiã Amamentação Cotton Moderna Pós-Parto (337)",0.05,"Sutiã Amamentação Cotton Moderna, coleção Pós-Parto. Confeccionado em cotton leve e respirável, proporcionando maior conforto. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente.","Sutiã Amamentação Cotton Moderna, coleção Pós-Parto. Confeccionado em cotton leve e respirável, proporcionando maior conforto. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Sub busto moldado em tecido duplo com elástico reforçado e laterais largas para maior sustentação. Frente do busto se destaca por inteiro da alça através de um fecho click, facilitando a amamentação. Acompanha protetor de mamilos em cotton. Alças fixas e reguláveis. Costas com fecho em colchetes duplos de tripla regulagem. Composição: 92% Algodão e 8% Elastano.","",False,9999,9999,True,0,0,33.2,26.8,29.8,25.5,01/01/2000,01/01/2049,False,False,"MDN337_001.jpg","MDN337_2.jpg,MDN337_3.jpg","","86716","","27303","","","","58146",150,,717,"MDN",13/11/2015,,0,,"zTabMDN.html","ZZGF60ADF / BlackFriday2017_1030",0,0,"",True,False,0,0,0,"","MPNMDN337","","sutia-amamentacao-cotton-moderna-pos-parto-337-","","","4857,4859"
"A","Sutiã Amamentação",4963943,"MDN6012","Sutiã Amamentação Estruturado Moderna Pós-Parto (6012) Microfibra",0.08,"Sutiã Amamentação Estruturado Moderna, coleção Pós-Parto. Confeccionada em microfibra macia, leve e confortável. Sutiã com busto anatômico em microfibra super macia que acomoda os seios","Sutiã Amamentação Estruturado Moderna, coleção Pós-Parto. Confeccionada em microfibra macia, leve e confortável. Sutiã com busto anatômico em microfibra super macia que acomoda e modela os seios confortavelmente. Cintura com elástico reforçado proporcionando maior sustentação. Frente do busto se destaca por inteiro da alça através de um fecho click, facilitando a amamentação. Alças fixas e reguláveis. Costas com fecho em colchetes duplos de tripla regulagem.  Composição: 84% Poliamida e 16% Elastano.","MDN6012_1.jpg",False,9999,9999,True,0,0,51.4,41.5,46.2,39.6,01/01/2000,01/01/2049,False,False,"MDN6012_001.jpg","MDN6012_2.jpg","","86742","","27303","","","","245",150,,717,"MDN",15/07/2015,,0,,"zTabMDN.html","ZZGF20ADF / BlackFriday2017_1030",0,0,"",True,False,0,0,0,"","MPNMDN6012","","sutia-amamentacao-estruturado-moderna-pos-parto-6012-microfibra","","","4857,4859"
"A","Sutiã Amamentação",4961465,"MDNSU21","Sutiã Amamentação Floral Moderna Pós-Parto (MDNSU21)",0.05,"Sutiã Amamentação Floral Moderna, coleção Pós-Parto. Confecccionado em microfibra macia e confortável. Estampa floral clássica no sub busto e laterais.","Sutiã Amamentação Floral Moderna, coleção Pós-Parto. Confecccionado em microfibra macia e confortável. Estampa floral clássica no sub busto e laterais. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Sub busto moldado em tecido duplo com elástico reforçado e laterais largas para maior sustentação. Frente do busto se destaca por inteiro da alça através de um fecho click, facilitando a amamentação. Alças fixas e reguláveis. Costas com fecho em colchetes duplos de tripla regulagem. Composição: 79% Poliamida e 21% Elastano.","",False,0,9999,False,0,0,15.9,12.9,44.2,37.9,01/01/2000,01/01/2049,False,False,"MDNSU21_001.jpg","MDNSU21_2.jpg,MDNSU21_3.jpg","","86741","","27303","","","","57662",150,,717,"",15/07/2015,,0,,"zTabMDN.html","ZZGF10ADF / BlackFriday2016_1030",0,0,"7892219997324",True,False,0,0,0,"","MPNMDNSU21","","sutia-amamentacao-floral-moderna-pos-parto-mdnsu21-","","","4857,4859"
"A","Sutiã Amamentação",5623530,"MDN339L","Sutiã Amamentação Listrado com Bojo Moderna Pós Parto (339L) Cotton",0.1,"Sutiã Amamentação Listrado com Bojo Cinta Moderna Gestante. Confeccionado em cotton com LYCRA®, macia e confortável.","Sutiã Amamentação Listrado com Bojo Cinta Moderna Gestante. Confeccionado em cotton com LYCRA®, macia e confortável. Em linda estampa listrada que proporciona um charme à peça. Sutiã com aro e bojo moldado acomoda, modela e realça o busto na medida ideal. Possui fecho click plástico no início das alças possibilitando que a frente se destaque por inteiro, facilitando a amamentação. Decote acentuado com acabamento que não marca sob a roupa. Base em tecido duplo para maior conforto. Laterais largas com acabamento em elástico embutido garantindo maior segurança. Alças largas com regulagem. Costas com fecho em colchetes. Composição: 92% Algodão e 08% Elastano. Forro: 100% Algodão. Forro do Bojo: 100% Poliéster. Bojo Interno: 100% Poliuretano.","",False,9999,9999,True,0,0,59.9,48.5,0,0,01/01/2000,01/01/2049,False,False,"MDN339L_001.jpg","MDN339L_2.jpg","","86744","","27303","","","","66899",150,,717,"MDN",17/04/2017,,0,,"zTabMCNsutia.html","BlackFriday2017_1030",0,0,"0200001889974",True,False,0,0,0,"","","","sutia-amamentacao-listrado-com-bojo-moderna-pos-parto-339l-cotton","","",""
"A","Sutiã Amamentação",4960135,"MDN9083","Sutiã Amamentação Moderna Pós-Parto (9083) Microfibra",0.05,"Sutiã Amamentação Moderna, coleção Pós-Parto. Confecccionado em microfibra macia e confortável. Com moderno mix de estampas de bolinhas e listras.","Sutiã Amamentação Moderna, coleção Pós-Parto. Confecccionado em microfibra macia e confortável. Com moderno mix de estampas de bolinhas e listras. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Frente do busto se destaca por inteiro da alça através de um fecho click, facilitando a amamentação. Alças fixas e reguláveis. Costas com fecho em colchetes duplos de tripla regulagem.  Composição: 82% Poliamida e 18% Elastano.","",False,9999,9999,True,0,0,39.9,32.3,35.3,30.2,01/01/2000,01/01/2049,False,False,"MDN9083_001.jpg","MDN9083_2.jpg,MDN9083_3.jpg","","86743","","27303","","","","57658",150,,717,"MDN",28/04/2016,,0,,"zTabMDN.html","ZZGF10ADF / BlackFriday2017_1030",0,0,"7892219976435",True,False,0,0,0,"","MPNMDN9083","","sutia-amamentacao-moderna-pos-parto-9083-microfibra","","",""
"A","Sutiã Amamentação",4960191,"MDNSU23","Sutiã Amamentação Nadador Moderna Gestante (MDNSU23)",0.1,"Sutiã Amamentação Nadador Moderna, coleção Gestante. Confeccionada em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente.","Sutiã Amamentação Nadador Moderna, coleção Gestante. Confeccionada em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Sub busto em graciosa estampa de bolinhas e em tecido duplo para maior sustentação. Frente do busto se destaca por inteiro da alça através de um fecho click, facilitando a amamentação. Costas em linda estampa floral e com fecho em colchetes duplos de tripla regulagem. Alças fixas e reguláveis. Composição: 79% Poliamida e 21% Elastano.","",False,0,9999,False,0,0,15.9,12.9,47,40.2,01/01/2000,01/01/2049,False,False,"MDNSU23_001.jpg","MDNSU23_2.jpg,MDNSU23_3.jpg,MDNSU23_4.jpg","","86745","","27303","","","","57659",150,,717,"MDN",14/07/2015,,0,,"zTabMDN.html","ZZGF20ADF",0,0,"",True,False,0,0,0,"","MPNMDNSU23","","sutia-amamentacao-nadador-moderna-gestante-mdnsu23-","","","4857,4859"
"A","Sutiã Amamentação",4961670,"MDNSU52","Sutiã Estruturado Moderna Gestante (SU52) Microfibra",0.1,"Sutiã Estruturado Moderna, coleção Gestante. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente.","Sutiã Estruturado Moderna, coleção Gestante. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Busto e decote em moderno mix de estampas, floral e bolinhas. Centro do decote com detalhe de laço em cetim. Cintura com elástico reforçado proporcionando maior sustentação. Alças reguláveis largas oferecem maior conforto. Costas com fecho em colchetes duplos de tripla regulagem. Composição: 79% Poliamida e 21% Elastano.","",False,0,9999,False,0,0,15.9,12.9,49.8,42.6,01/01/2000,01/01/2049,False,False,"MDNSU52_001.jpg","MDNSU52_2.jpg,MDNSU52_3.jpg","","86743","","27303","","","","57659",150,,717,"MDN",15/07/2015,,0,,"zTabMDN.html","ZZGF10ADF",0,0,"",True,False,0,0,0,"","MPNMDNSU52","","sutia-estruturado-moderna-gestante-su52-microfibra","","","4857,4859"
"A","Sutiã Básico",4961336,"MDN3056.PT.48","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86744","","27303","","200","","4013",52,4961335,,"",15/07/2015,,0,,"","<!--0000158347-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961338,"MDN3056.CH.48","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","245",52,4961335,,"",15/07/2015,,0,,"","<!--0000158346-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961339,"MDN3056.PT.46","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","4013",54,4961335,,"",15/07/2015,,0,,"","<!--0000158345-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961340,"MDN3056.CH.46","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","245",54,4961335,,"",15/07/2015,,0,,"","<!--0000158344-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961341,"MDN3056.PT.44","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","4013",56,4961335,,"",15/07/2015,,0,,"","<!--0000158343-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961342,"MDN3056.CH.44","",0.05,"","","",False,4,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","245",56,4961335,,"",15/07/2015,,0,,"","<!--0000158342-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961343,"MDN3056.PT.42","",0.05,"","","",False,1,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","4013",58,4961335,,"",15/07/2015,,0,,"","<!--0000158341-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961344,"MDN3056.CH.42","",0.05,"","","",False,2,7777,True,0,18.78,37.6,30.4,33.8,28.9,01/01/2000,01/01/2049,False,False,"","","","86741","","27303","","200","","245",58,4961335,,"",15/07/2015,,0,,"","<!--0000158340-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961990,"MDN3055.PT.50","",0.05,"","","",False,0,7777,False,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","4013",50,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961991,"MDN3055.CH.50","",0.05,"","","",False,4,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","245",50,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961992,"MDN3055.PT.48","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","4013",52,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961993,"MDN3055.CH.48","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","245",52,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961994,"MDN3055.PT.46","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","4013",54,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961995,"MDN3055.CH.46","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","245",54,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961996,"MDN3055.PT.44","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","4013",56,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4961997,"MDN3055.CH.44","",0.05,"","","",False,2,7777,True,0,26.54,53.1,42.9,47.8,40.9,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","245",56,4961989,,"",15/07/2015,,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963500,"MDN3054.PT.54","",0.1,"","","",False,7,11,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86747","33091","27303","","200","","4013",46,4963471,,"",15/07/2015,,0,,"","<!--0000158521-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963539,"MDN3054.CH.54","",0.1,"","","",False,5,10,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86747","33091","27303","","200","","245",46,4963471,,"",15/07/2015,,0,,"","<!--0000158520-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963540,"MDN3054.PT.52","",0.1,"","","",False,3,6,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","4013",48,4963471,,"",15/07/2015,,0,,"","<!--0000158519-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963541,"MDN3054.CH.52","",0.1,"","","",False,3,6,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86746","33091","27303","","200","","245",48,4963471,,"",15/07/2015,,0,,"","<!--0000158518-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963542,"MDN3054.PT.50","",0.1,"","","",False,3,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","4013",50,4963471,,"",15/07/2015,,0,,"","<!--0000158517-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963544,"MDN3054.CH.50","",0.1,"","","",False,2,2,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86745","33091","27303","","200","","245",50,4963471,,"",15/07/2015,,0,,"","<!--0000158516-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963565,"MDN3054.PT.48","",0.1,"","","",False,4,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","4013",52,4963471,,"",15/07/2015,,0,,"","<!--0000158515-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963566,"MDN3054.CH.48","",0.1,"","","",False,3,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86744","33091","27303","","200","","245",52,4963471,,"",15/07/2015,,0,,"","<!--0000158514-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963601,"MDN3054.PT.46","",0.1,"","","",False,3,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","4013",54,4963471,,"",15/07/2015,,0,,"","<!--0000158513-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963602,"MDN3054.CH.46","",0.1,"","","",False,4,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86743","","27303","","200","","245",54,4963471,,"",15/07/2015,,0,,"","<!--0000158512-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963638,"MDN3054.PT.44","",0.1,"","","",False,5,4,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","4013",56,4963471,,"",15/07/2015,,0,,"","<!--0000158511-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963639,"MDN3054.CH.44","",0.1,"","","",False,3,1,True,0,28.02,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,False,False,"","","","86742","","27303","","200","","245",56,4963471,,"",15/07/2015,,0,,"","<!--0000158510-->",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Sutiã Básico",4963471,"MDN3054","Sutiã Nadador Fecho Frontal Moderna Comfort (3054)",0.1,"Sutiã Nadador Fecho Frontal Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente.","Sutiã Nadador Fecho Frontal Moderna, coleção Comfort. Confeccionado em microfibra macia, leve e confortável. Sutiã com busto anatômico que acomoda e modela os seios confortavelmente. Busto e sub busto em tecido duplo com elástico reforçado, e alças largas proporcionando maior sustentação. Alças fixas e reguláveis. Fecho frontal em colchetes de dupla regulagem, oferecendo maior praticidade. Composição: 76% Poliamida e 24% Elastano.","",False,9999,9999,True,0,0,56.1,45.3,50.4,43.2,01/01/2000,01/01/2049,True,False,"MDN3054_001.jpg","MDN3054_2.jpg,MDN3054_3.jpg","","86747","","27303","","","","245",150,,717,"MDN",15/07/2015,,0,,"zTabMDN.html","ZZGF10ADF / BlackFriday2017_1030",0,0,"7892219951081",True,False,0,0,0,"","MPNMDN3054","","sutia-nadador-fecho-frontal-moderna-comfort-3054-","","",""
